let_mev_cm2_mg,differential_flux_cm2_s_per_mev_cm2_mg,aps28_global_well_sram_sigma_cm2_per_bit,kintex7_blockram_sigma_cm2_per_bit,kintex7_configuration_sram_sigma_cm2_per_bit,pointwise_low_sigma_cm2_per_bit,pointwise_median_sigma_cm2_per_bit,pointwise_high_sigma_cm2_per_bit
1.285,0.0003149084021155431,2.777675965647487e-10,1.4087640413938463e-09,0.0,0.0,2.777675965647487e-10,1.4087640413938463e-09
1.2994,0.0002560772581053964,2.8104466464485186e-10,1.4351069151959254e-09,0.0,0.0,2.8104466464485186e-10,1.4351069151959254e-09
1.314,0.0003704879738206045,2.843612308446977e-10,1.461476959835151e-09,0.0,0.0,2.843612308446977e-10,1.461476959835151e-09
1.3287,0.00017644561479065963,2.8769440379252935e-10,1.4876949211051191e-09,0.0,0.0,2.8769440379252935e-10,1.4876949211051191e-09
1.3436,0.00016645978121646377,2.910666815569547e-10,1.5139404291623854e-09,0.0,0.0,2.910666815569547e-10,1.5139404291623854e-09
1.3585999999999998,0.00014018420795698747,2.944552537498587e-10,1.540038461005139e-09,0.0,0.0,2.944552537498587e-10,1.540038461005139e-09
1.3738,0.00013469319492217426,2.978825318225256e-10,1.5661640552263928e-09,0.0,0.0,2.978825318225256e-10,1.5661640552263928e-09
1.3892,0.0001270424365572676,3.0134827110448107e-10,1.5923150503835326e-09,0.0,0.0,3.0134827110448107e-10,1.5923150503835326e-09
1.4048,0.00012453203146878264,3.0485222451094086e-10,1.61848932072881e-09,0.0,0.0,3.0485222451094086e-10,1.61848932072881e-09
1.4205,0.0001192163483131652,3.0837174735895073e-10,1.6445199558616103e-09,0.0,0.0,3.0837174735895073e-10,1.6445199558616103e-09
1.4364000000000001,0.00011060127561268177,3.1192907224846697e-10,1.6705735774949493e-09,0.0,0.0,3.1192907224846697e-10,1.6705735774949493e-09
1.4525,0.00010703092170905866,3.155239464350999e-10,1.6966480587655624e-09,0.0,0.0,3.155239464350999e-10,1.6966480587655624e-09
1.4687999999999999,9.903747312572391e-05,3.191561148660986e-10,1.7227413102991724e-09,0.0,0.0,3.191561148660986e-10,1.7227413102991724e-09
1.4852,8.05800185703866e-05,3.2280310538813174e-10,1.7486939387011203e-09,0.0,0.0,3.2280310538813174e-10,1.7486939387011203e-09
1.5019,7.746392844467983e-05,3.265091343920614e-10,1.7748204002012737e-09,0.0,0.0,3.265091343920614e-10,1.7748204002012737e-09
1.5187,7.395733086076428e-05,3.302295573984259e-10,1.8008057518968604e-09,0.0,0.0,3.302295573984259e-10,1.8008057518968604e-09
1.5357,7.332614329565947e-05,3.3398632660798903e-10,1.826805298928484e-09,0.0,0.0,3.3398632660798903e-10,1.826805298928484e-09
1.5529000000000002,7.193545857203842e-05,3.377791772303253e-10,1.852817042723091e-09,0.0,0.0,3.377791772303253e-10,1.852817042723091e-09
1.5703,6.959719554676383e-05,3.416078423372143e-10,1.878839020852055e-09,0.0,0.0,3.416078423372143e-10,1.878839020852055e-09
1.5879,6.771877497737999e-05,3.454720528938953e-10,1.904869306221825e-09,0.0,0.0,3.454720528938953e-10,1.904869306221825e-09
1.6057000000000001,6.756018113210744e-05,3.493715377905184e-10,1.9309060062956603e-09,0.0,0.0,3.493715377905184e-10,1.9309060062956603e-09
1.6236,6.169061494903062e-05,3.5328419006262217e-10,1.9568033744430716e-09,0.0,0.0,3.5328419006262217e-10,1.9568033744430716e-09
1.6418,4.850819889549719e-05,3.5725345178307187e-10,1.9828489234468084e-09,0.0,0.0,3.5725345178307187e-10,1.9828489234468084e-09
1.6602000000000001,4.762836168353293e-05,3.612571628113194e-10,2.008895385353153e-09,0.0,0.0,3.612571628113194e-10,2.008895385353153e-09
1.6787999999999998,4.679554475735299e-05,3.6529504405190163e-10,2.0349409992430457e-09,0.0,0.0,3.6529504405190163e-10,2.0349409992430457e-09
1.6976,4.52948803822364e-05,3.693668144942475e-10,2.060984035251576e-09,0.0,0.0,3.693668144942475e-10,2.060984035251576e-09
1.7166,4.3208454819806644e-05,3.73472191245191e-10,2.0870227939455116e-09,0.0,0.0,3.73472191245191e-10,2.0870227939455116e-09
1.7359,4.219552629045287e-05,3.7763241929096724e-10,2.113190468782743e-09,0.0,0.0,3.7763241929096724e-10,2.113190468782743e-09
1.7552999999999999,4.087497351851012e-05,3.818041004664206e-10,2.139214267066201e-09,0.0,0.0,3.818041004664206e-10,2.139214267066201e-09
1.775,4.005889262625342e-05,3.860299526530865e-10,2.165360911644657e-09,0.0,0.0,3.860299526530865e-10,2.165360911644657e-09
1.7948,3.901408593704584e-05,3.902667832796003e-10,2.1913633849018243e-09,0.0,0.0,3.902667832796003e-10,2.1913633849018243e-09
1.8149000000000002,3.882281697792318e-05,3.94557096024286e-10,2.217482827410097e-09,0.0,0.0,3.94557096024286e-10,2.217482827410097e-09
1.8353,3.523652399437319e-05,3.989004353182776e-10,2.243713653613475e-09,0.0,0.0,3.989004353182776e-10,2.243713653613475e-09
1.8558,3.2288591161895105e-05,4.0325392266488137e-10,2.2697972667503285e-09,0.0,0.0,4.0325392266488137e-10,2.2697972667503285e-09
1.8765999999999998,3.1854251233887376e-05,4.0765973243131704e-10,2.2959867631610493e-09,0.0,0.0,4.0765973243131704e-10,2.2959867631610493e-09
1.8976,3.089471862228867e-05,4.120963000910714e-10,2.32215289208679e-09,0.0,0.0,4.120963000910714e-10,2.32215289208679e-09
1.9189,3.0578327885739926e-05,4.165843663026449e-10,2.3484170008625148e-09,1.4939891603142554e-11,1.4939891603142554e-11,4.165843663026449e-10,2.3484170008625148e-09
1.9404000000000001,2.9443465394945437e-05,4.211024718944243e-10,2.3746525893004302e-09,2.700854668593974e-11,2.700854668593974e-11,4.211024718944243e-10,2.3746525893004302e-09
1.9621,2.835801405192431e-05,4.2565031064465324e-10,2.4008584338639333e-09,3.775475948153321e-11,3.775475948153321e-11,4.2565031064465324e-10,2.4008584338639333e-09
1.9841,2.5009213359284955e-05,4.302484469551701e-10,2.4271522324318486e-09,4.781322256049624e-11,4.781322256049624e-11,4.302484469551701e-10,2.4271522324318486e-09
2.0063,2.4299924302538403e-05,4.3487558439235476e-10,2.4534114559347154e-09,5.737958095123863e-11,5.737958095123863e-11,4.3487558439235476e-10,2.4534114559347154e-09
2.0288,2.400903609387268e-05,4.3955216728385206e-10,2.47975145437427e-09,6.662770523789409e-11,6.662770523789409e-11,4.3955216728385206e-10,2.47975145437427e-09
2.0515,2.3042330896306873e-05,4.4425700985706716e-10,2.506052278020266e-09,7.5597175023343e-11,7.5597175023343e-11,4.4425700985706716e-10,2.506052278020266e-09
2.0745,2.2604006198317432e-05,4.490104346314466e-10,2.5324269799914133e-09,8.438206029014153e-11,8.438206029014153e-11,4.490104346314466e-10,2.5324269799914133e-09
2.0976999999999997,1.9122114188288563e-05,4.5379136866602774e-10,2.5587581271846785e-09,9.298301097786339e-11,9.298301097786339e-11,4.5379136866602774e-10,2.5587581271846785e-09
2.1212,1.737997275227961e-05,4.586200109800147e-10,2.5851565256945566e-09,1.0146616517835043e-10,1.0146616517835043e-10,4.586200109800147e-10,2.5851565256945566e-09
2.145,1.6965556674180498e-05,4.634958600257016e-10,2.6116178114829724e-09,1.0985257942945132e-10,1.0985257942945132e-10,4.634958600257016e-10,2.6116178114829724e-09
2.169,1.6936069376315753e-05,4.683980155357435e-10,2.6380282351445733e-09,1.1812478652005774e-10,1.1812478652005774e-10,4.683980155357435e-10,2.6380282351445733e-09
2.1933000000000002,1.661967863976701e-05,4.733464872673941e-10,2.664495337991031e-09,1.2633164483255934e-10,1.2633164483255934e-10,4.733464872673941e-10,2.664495337991031e-09
2.2179,1.599964843061103e-05,4.783407641829559e-10,2.6910149955860804e-09,1.3448399761595866e-10,1.3448399761595866e-10,4.783407641829559e-10,2.6910149955860804e-09
2.2426999999999997,1.5598780570449777e-05,4.833601237869325e-10,2.7174770163700035e-09,1.42558588875281e-10,1.42558588875281e-10,4.833601237869325e-10,2.7174770163700035e-09
2.2678000000000003,1.54019329333527e-05,4.884243826880599e-10,2.743985774943113e-09,1.5059634279973168e-10,1.5059634279973168e-10,4.884243826880599e-10,2.743985774943113e-09
2.2931999999999997,1.4695034738595178e-05,4.935330210181544e-10,2.7705373719596776e-09,1.5860362862234337e-10,1.5860362862234337e-10,4.935330210181544e-10,2.7705373719596776e-09
2.3189,1.4628090602902247e-05,4.986855155625602e-10,2.797127990366242e-09,1.6658591960532456e-10,1.6658591960532456e-10,4.986855155625602e-10,2.797127990366242e-09
2.3449,1.4455151585695501e-05,5.038813398491092e-10,2.8237538937827e-09,1.7454795568974344e-10,1.7454795568974344e-10,5.038813398491092e-10,2.8237538937827e-09
2.3710999999999998,1.4226425788744648e-05,5.091000781126785e-10,2.8503105830814884e-09,1.8246385368111047e-10,1.8246385368111047e-10,5.091000781126785e-10,2.8503105830814884e-09
2.3977,1.2375898609232853e-05,5.143810358952836e-10,2.8769971948487342e-09,1.903976489769494e-10,1.903976489769494e-10,5.143810358952836e-10,2.8769971948487342e-09
2.4246,1.0127691385545178e-05,5.197037258745178e-10,2.9037083406787655e-09,1.9832212670464013e-10,1.9832212670464013e-10,5.197037258745178e-10,2.9037083406787655e-09
2.4516999999999998,9.808112833011057e-06,5.250479226593567e-10,2.930342813708463e-09,2.0621118058041892e-10,2.0621118058041892e-10,5.250479226593567e-10,2.930342813708463e-09
2.4791999999999996,9.689366687555733e-06,5.304525259414096e-10,2.9570938156768425e-09,2.141255445238512e-10,2.141255445238512e-10,5.304525259414096e-10,2.9570938156768425e-09
2.5069,9.492519050458657e-06,5.358776863412516e-10,2.9837634860421704e-09,2.2200988346812269e-10,2.2200988346812269e-10,5.358776863412516e-10,2.9837634860421704e-09
2.535,9.477376924528113e-06,5.413620284534836e-10,3.0105411648115397e-09,2.2992313817624094e-10,2.2992313817624094e-10,5.413620284534836e-10,3.0105411648115397e-09
2.5634,9.468610430568323e-06,5.468853834966001e-10,3.0373269278873725e-09,2.378385116707494e-10,2.378385116707494e-10,5.468853834966001e-10,3.0373269278873725e-09
2.5921,9.21996078370886e-06,5.524471997103535e-10,3.0641176971537282e-09,2.4575764845067744e-10,2.4575764845067744e-10,5.524471997103535e-10,3.0641176971537282e-09
2.6212,8.575225000666204e-06,5.580661972739864e-10,3.0910023724285317e-09,2.537092312571217e-10,2.537092312571217e-10,5.580661972739864e-10,3.0910023724285317e-09
2.6505,8.404676845448493e-06,5.637032007626469e-10,3.1177932384150928e-09,2.616399667501043e-10,2.616399667501043e-10,5.637032007626469e-10,3.1177932384150928e-09
2.6801999999999997,8.324981445814047e-06,5.693961285938911e-10,3.1446703064648406e-09,2.6960523583277135e-10,2.6960523583277135e-10,5.693961285938911e-10,3.1446703064648406e-09
2.7102,8.243692138186917e-06,5.75125144493164e-10,3.171538871714277e-09,2.775789853010115e-10,2.775789853010115e-10,5.75125144493164e-10,3.171538871714277e-09
2.7405999999999997,8.235722598223472e-06,5.80908673279884e-10,3.1984843804098498e-09,2.855884906862203e-10,2.855884906862203e-10,5.80908673279884e-10,3.1984843804098498e-09
2.7713,8.068362258991138e-06,5.86727015162415e-10,3.225414158834961e-09,2.9360802815751463e-10,2.9360802815751463e-10,5.86727015162415e-10,3.225414158834961e-09
2.8023000000000002,7.009608874847546e-06,5.925796012697264e-10,3.2523256206265707e-09,3.0163848944368195e-10,3.0163848944368195e-10,5.925796012697264e-10,3.2523256206265707e-09
2.8337,6.481547156869718e-06,5.984846301347088e-10,3.2793017019060654e-09,3.09706282191544e-10,3.09706282191544e-10,5.984846301347088e-10,3.2793017019060654e-09
2.8654,6.2577624746962e-06,6.044226123909008e-10,3.3062526910740916e-09,3.1778616219032996e-10,3.1778616219032996e-10,6.044226123909008e-10,3.3062526910740916e-09
2.8975,6.099885888020365e-06,6.104115932305811e-10,3.333259893566772e-09,3.2590402734566194e-10,3.2590402734566194e-10,6.104115932305811e-10,3.333259893566772e-09
2.93,6.073347319942095e-06,6.16450770747917e-10,3.360318355626456e-09,3.3405995347199246e-10,3.3405995347199246e-10,6.16450770747917e-10,3.360318355626456e-09
2.9628,5.930772249996073e-06,6.225208703804086e-10,3.387341268286595e-09,3.422291812817515e-10,3.422291812817515e-10,6.225208703804086e-10,3.387341268286595e-09
2.996,5.838006804821581e-06,6.286397034079998e-10,3.4144075493213716e-09,3.5043692250701643e-10,3.5043692250701643e-10,6.286397034079998e-10,3.4144075493213716e-09
3.0296,5.733207354302287e-06,6.348064574051665e-10,3.4415125189196563e-09,3.5868318043165624e-10,3.5868318043165624e-10,6.348064574051665e-10,3.4415125189196563e-09
3.0635,5.211760354494117e-06,6.41002078798164e-10,3.4685721919160206e-09,3.6694366174976353e-10,3.6694366174976353e-10,6.41002078798164e-10,3.4685721919160206e-09
3.0978000000000003,4.833525987829045e-06,6.47244141401473e-10,3.4956631537686374e-09,3.752429594899425e-10,3.752429594899425e-10,6.47244141401473e-10,3.4956631537686374e-09
3.1325,4.688560055893991e-06,6.535318236692402e-10,3.5227809869595924e-09,3.8358102291267176e-10,3.8358102291267176e-10,6.535318236692402e-10,3.5227809869595924e-09
3.1675999999999997,4.641061597711862e-06,6.598643007628394e-10,3.54992136548885e-09,3.919577900540992e-10,3.919577900540992e-10,6.598643007628394e-10,3.54992136548885e-09
3.2031,4.64010525291625e-06,6.662407447297272e-10,3.5770800536419603e-09,4.0037318869971103e-10,4.0037318869971103e-10,6.662407447297272e-10,3.5770800536419603e-09
3.2389,4.549730669730789e-06,6.726424828248436e-10,3.604177616730489e-09,4.0880366560298366e-10,4.0880366560298366e-10,6.726424828248436e-10,3.604177616730489e-09
3.2752,4.436563202249879e-06,6.791044458932555e-10,3.6313613748138093e-09,4.1729622593574986e-10,4.1729622593574986e-10,6.791044458932555e-10,3.6313613748138093e-09
3.3119,4.273347023798537e-06,6.856078756003591e-10,3.6585512579259672e-09,4.2582714504236407e-10,4.2582714504236407e-10,6.856078756003591e-10,3.6585512579259672e-09
3.349,4.233897800979487e-06,6.921519333151768e-10,3.6857433790640256e-09,4.3439631788695204e-10,4.3439631788695204e-10,6.921519333151768e-10,3.6857433790640256e-09
3.3865,3.695156899450644e-06,6.987357781859702e-10,3.712933935296418e-09,4.4300363286441056e-10,4.4300363286441056e-10,6.987357781859702e-10,3.712933935296418e-09
3.4244,3.3151692339936134e-06,7.0535856731829e-10,3.740119206520731e-09,4.51648972355239e-10,4.51648972355239e-10,7.0535856731829e-10,3.740119206520731e-09
3.4628,3.2679098620103877e-06,7.120368056010711e-10,3.7673661264604655e-09,4.6035481604049737e-10,4.6035481604049737e-10,7.120368056010711e-10,3.7673661264604655e-09
3.5016,3.207739835286382e-06,7.18752129270579e-10,3.7945990382532534e-09,4.69098161635128e-10,4.69098161635128e-10,7.18752129270579e-10,3.7945990382532534e-09
3.5408000000000004,3.1622337620951144e-06,7.255036890070586e-10,3.821814483280933e-09,4.77878883625838e-10,4.77878883625838e-10,7.255036890070586e-10,3.821814483280933e-09
3.5805,3.03878558806136e-06,7.323077304592559e-10,3.849077379017241e-09,4.867190541551721e-10,4.867190541551721e-10,7.323077304592559e-10,3.849077379017241e-09
3.6206,2.9231475631917817e-06,7.391461348912291e-10,3.876314633893294e-09,4.955960789021063e-10,4.955960789021063e-10,7.391461348912291e-10,3.876314633893294e-09
3.6611,2.865129312257906e-06,7.460180483757053e-10,3.903523039725382e-09,5.04509826384712e-10,5.04509826384712e-10,7.460180483757053e-10,3.903523039725382e-09
3.7020999999999997,2.854848605705063e-06,7.529394546246851e-10,3.930765542869846e-09,5.134819825389996e-10,5.134819825389996e-10,7.529394546246851e-10,3.930765542869846e-09
3.7436,2.8464805887434464e-06,7.59909237699148e-10,3.9580369020683915e-09,5.225120397236698e-10,5.225120397236698e-10,7.59909237699148e-10,3.9580369020683915e-09
3.7855,2.8393876981759803e-06,7.669096148265877e-10,3.985267355169229e-09,5.315779218690745e-10,5.315779218690745e-10,7.669096148265877e-10,3.985267355169229e-09
3.8279,2.8067125843258587e-06,7.73956303647515e-10,4.012517938442087e-09,5.407009529290635e-10,5.407009529290635e-10,7.73956303647515e-10,4.012517938442087e-09
3.8708,2.210351908861312e-06,7.810481808786454e-10,4.039783715069033e-09,5.498806436199848e-10,5.498806436199848e-10,7.810481808786454e-10,4.039783715069033e-09
3.9141,2.080528102856802e-06,7.881677229582206e-10,4.06699735539746e-09,5.590952890504537e-10,5.590952890504537e-10,7.881677229582206e-10,4.06699735539746e-09
3.958,2.0586118679573302e-06,7.953466872803306e-10,4.094279825504981e-09,5.68386975354722e-10,5.68386975354722e-10,7.953466872803306e-10,4.094279825504981e-09
4.0023,2.030877868884544e-06,8.025512389870123e-10,4.121502192051531e-09,5.777129001673345e-10,5.777129001673345e-10,8.025512389870123e-10,4.121502192051531e-09
4.0470999999999995,2.0153372659558267e-06,8.097966459744665e-10,4.148722410653827e-09,5.870938211168609e-10,5.870938211168609e-10,8.097966459744665e-10,4.148722410653827e-09
4.0925,1.9754098707389704e-06,8.170978133512521e-10,4.175995772838156e-09,5.965500533925925e-10,5.965500533925925e-10,8.170978133512521e-10,4.175995772838156e-09
4.1383,1.929664711348799e-06,8.244214444726931e-10,4.2031977918938805e-09,6.060394882990232e-10,6.060394882990232e-10,8.244214444726931e-10,4.2031977918938805e-09
4.184699999999999,1.9017713214767436e-06,8.317983862834848e-10,4.2304430216790905e-09,6.156031216372154e-10,6.156031216372154e-10,8.317983862834848e-10,4.2304430216790905e-09
4.2315,1.7940231411709752e-06,8.391957074630529e-10,4.257609880206357e-09,6.251992918581479e-10,6.251992918581479e-10,8.391957074630529e-10,4.257609880206357e-09
4.278899999999999,1.733534332848432e-06,8.466438858783783e-10,4.284810424576165e-09,6.348685772837676e-10,6.348685772837676e-10,8.466438858783783e-10,4.284810424576165e-09
4.3268,1.7094663221588296e-06,8.54125933877781e-10,4.311982328205594e-09,6.445899956436817e-10,6.445899956436817e-10,8.54125933877781e-10,4.311982328205594e-09
4.3753,1.699982569602331e-06,8.616561962320201e-10,4.339177489231449e-09,6.543832694301177e-10,6.543832694301177e-10,8.616561962320201e-10,4.339177489231449e-09
4.424300000000001,1.6893033860513152e-06,8.692178707617877e-10,4.366335110040467e-09,6.64227641521734e-10,6.64227641521734e-10,8.692178707617877e-10,4.366335110040467e-09
4.4738999999999995,1.6671480649529398e-06,8.768251131431645e-10,4.3935060003572684e-09,6.741426472720601e-10,6.741426472720601e-10,8.768251131431645e-10,4.3935060003572684e-09
4.524,1.5691227234025733e-06,8.844613100735427e-10,4.4206308669583425e-09,6.841077489972606e-10,6.841077489972606e-10,8.844613100735427e-10,4.4206308669583425e-09
4.5747,1.3582486959698338e-06,8.921404276153118e-10,4.447759446915525e-09,6.941422984259806e-10,6.941422984259806e-10,8.921404276153118e-10,4.447759446915525e-09
4.6259,1.3128223181782003e-06,8.998460446023939e-10,4.474833926220592e-09,7.04225971849588e-10,7.04225971849588e-10,8.998460446023939e-10,4.474833926220592e-09
4.6777,1.2909060832787282e-06,9.075919370741198e-10,4.501902985171278e-09,7.143779408000939e-10,7.143779408000939e-10,9.075919370741198e-10,4.501902985171278e-09
4.7301,1.2826177617167463e-06,9.153766869982003e-10,4.5289615954751745e-09,7.245975462068613e-10,7.245975462068613e-10,9.153766869982003e-10,4.5289615954751745e-09
4.7831,1.2629329980070385e-06,9.231988768329636e-10,4.556004843195422e-09,7.348841391560961e-10,7.348841391560961e-10,9.231988768329636e-10,4.556004843195422e-09
4.836600000000001,1.2208538270000518e-06,9.310424780703042e-10,4.582977813130824e-09,7.452178116815644e-10,7.452178116815644e-10,9.310424780703042e-10,4.582977813130824e-09
4.8908000000000005,1.2200568730037074e-06,9.389353978249032e-10,4.609976647372443e-09,7.556365643193102e-10,7.556365643193102e-10,9.389353978249032e-10,4.609976647372443e-09
4.945600000000001,1.1573365934913998e-06,9.468615124145976e-10,4.63694604738315e-09,7.661204150288362e-10,7.661204150288362e-10,9.468615124145976e-10,4.63694604738315e-09
5.001,1.0412203962240145e-06,9.548194104171539e-10,4.663881545347576e-09,7.766687528008819e-10,7.766687528008819e-10,9.548194104171539e-10,4.663881545347576e-09
5.057,1.0133270063519592e-06,9.628076829715404e-10,4.69077878200437e-09,7.872809754598097e-10,7.872809754598097e-10,9.628076829715404e-10,4.69077878200437e-09
5.1136,9.921280300491968e-07,9.708249241814296e-10,4.717633505392271e-09,7.979564894247428e-10,7.979564894247428e-10,9.708249241814296e-10,4.717633505392271e-09
5.1709,9.464625660586602e-07,9.788837455555577e-10,4.7444881488625045e-09,8.087134387593252e-10,8.087134387593252e-10,9.788837455555577e-10,4.7444881488625045e-09
5.228800000000001,9.455859166626815e-07,9.869685323339344e-10,4.771290947524058e-09,8.195323430086481e-10,8.195323430086481e-10,9.869685323339344e-10,4.771290947524058e-09
5.2874,9.365006411043547e-07,9.950917004104024e-10,4.798083416891033e-09,8.304311911834966e-10,8.304311911834966e-10,9.950917004104024e-10,4.798083416891033e-09
5.3466000000000005,9.280529287431037e-07,1.003237843922835e-09,4.8248151726604996e-09,8.413906974201734e-10,8.413906974201734e-10,1.003237843922835e-09,4.8248151726604996e-09
5.4065,8.565661552710071e-07,1.0114191834543253e-09,4.85152682619693e-09,8.524286976558109e-10,8.524286976558109e-10,1.0114191834543253e-09,4.85152682619693e-09
5.4671,7.766874562174034e-07,1.0196340301268379e-09,4.8782131109916306e-09,8.635443974194129e-10,8.635443974194129e-10,1.0196340301268379e-09,4.8782131109916306e-09
5.5283,7.585726918804943e-07,1.0278672973964849e-09,4.9048256769958555e-09,8.747187964474207e-10,8.747187964474207e-10,1.0278672973964849e-09,4.9048256769958555e-09
5.590199999999999,7.313248347454779e-07,1.0361309130918964e-09,4.93140381146369e-09,8.859695056903469e-10,8.859695056903469e-10,1.0361309130918964e-09,4.93140381146369e-09
5.6528,7.236900154604981e-07,1.0444232028016659e-09,4.957942611251765e-09,8.972957619707629e-10,8.972957619707629e-10,1.0444232028016659e-09,4.957942611251765e-09
5.7161,7.160551961755185e-07,1.0527424975952203e-09,4.984437296242326e-09,9.08696812695392e-10,9.08696812695392e-10,1.0527424975952203e-09,4.984437296242326e-09
5.7802,7.082291079314159e-07,1.061100120891562e-09,5.010924264414389e-09,9.201898050347624e-10,9.201898050347624e-10,1.061100120891562e-09,5.010924264414389e-09
5.8449,7.10237432002204e-07,1.069468339069516e-09,5.037316338120548e-09,9.317381476416553e-10,9.317381476416553e-10,1.069468339069516e-09,5.037316338120548e-09
5.910399999999999,6.969043916433613e-07,1.0778713701932317e-09,5.0636906925395155e-09,9.433768178507348e-10,9.433768178507348e-10,1.0778713701932317e-09,5.0636906925395155e-09
5.9766,6.636714099957981e-07,1.0862945854862522e-09,5.090001984427927e-09,9.55087215453535e-10,9.55087215453535e-10,1.0862945854862522e-09,5.090001984427927e-09
6.0435,6.358258373635233e-07,1.0947363506890505e-09,5.1162460433851855e-09,9.668686390656802e-10,9.668686390656802e-10,1.0947363506890505e-09,5.1162460433851855e-09
6.1112,6.184761488631048e-07,1.103207500215628e-09,5.142457277015935e-09,9.787378897281438e-10,9.787378897281438e-10,1.103207500215628e-09,5.142457277015935e-09
6.1796999999999995,5.963686450045099e-07,1.1117060994432556e-09,5.168630227674765e-09,9.90694051654845e-10,9.90694051654845e-10,1.1117060994432556e-09,5.168630227674765e-09
6.2489,5.827646402869103e-07,1.1202179747491242e-09,5.194722121456444e-09,1.0027188826296403e-09,1.0027188826296403e-09,1.1202179747491242e-09,5.194722121456444e-09
6.318899999999999,5.696627165870077e-07,1.128753669346764e-09,5.220766226670134e-09,1.0148289823661653e-09,1.0148289823661653e-09,1.128753669346764e-09,5.220766226670134e-09
6.389600000000001,4.78913565023266e-07,1.1372992424245079e-09,5.246721020009728e-09,1.0270062830421913e-09,1.0270062830421913e-09,1.1372992424245079e-09,5.246721020009728e-09
6.4612,4.549969755929692e-07,1.1458769716086563e-09,5.272654998180953e-09,1.0392843617340538e-09,1.0392843617340538e-09,1.1458769716086563e-09,5.272654998180953e-09
6.533600000000001,4.3968748932319245e-07,1.1544728300875364e-09,5.298526413077948e-09,1.051645097070722e-09,1.051645097070722e-09,1.1544728300875364e-09,5.298526413077948e-09
6.6068,4.3336764413218113e-07,1.1630849431892422e-09,5.324330607130511e-09,1.0640876406447534e-09,1.0640876406447534e-09,1.1630849431892422e-09,5.324330607130511e-09
6.6808000000000005,4.338378469900242e-07,1.1717114483695914e-09,5.35006305340299e-09,1.076611154756122e-09,1.076611154756122e-09,1.1717114483695914e-09,5.35006305340299e-09
6.7556,4.2739845869956117e-07,1.1803504958432275e-09,5.375719354114631e-09,1.0892148122010556e-09,1.0892148122010556e-09,1.1803504958432275e-09,5.375719354114631e-09
6.8312,4.2001866469341166e-07,1.1890002492025983e-09,5.4012952391178316e-09,1.1018977960642807e-09,1.1018977960642807e-09,1.1890002492025983e-09,5.4012952391178316e-09
6.9078,4.1552384415402905e-07,1.1976814442704152e-09,5.426852833178504e-09,1.1146926339531774e-09,1.1146926339531774e-09,1.1976814442704152e-09,5.426852833178504e-09
6.9851,4.0063674350231485e-07,1.2063581106634572e-09,5.452287337743403e-09,1.127548310590458e-09,1.127548310590458e-09,1.2063581106634572e-09,5.452287337743403e-09
7.0634,4.06773289274167e-07,1.2150619666778084e-09,5.4776929070070396e-09,1.1405138260126378e-09,1.1405138260126378e-09,1.2150619666778084e-09,5.4776929070070396e-09
7.1425,3.9967242916673807e-07,1.2237686767518765e-09,5.502999537186705e-09,1.1535550723056097e-09,1.1535550723056097e-09,1.2237686767518765e-09,5.502999537186705e-09
7.2225,3.3704778413399174e-07,1.232487324092382e-09,5.5282349348146104e-09,1.1666876655974439e-09,1.1666876655974439e-09,1.232487324092382e-09,5.5282349348146104e-09
7.3034,3.3162052741888607e-07,1.2412158380952784e-09,5.553394275419027e-09,1.1799106388925703e-09,1.1799106388925703e-09,1.2412158380952784e-09,5.553394275419027e-09
7.3852,3.284645895933621e-07,1.2499521655610103e-09,5.578472876693826e-09,1.193223036687743e-09,1.193223036687743e-09,1.2499521655610103e-09,5.578472876693826e-09
7.467899999999999,2.744470477211357e-07,1.2586942714386082e-09,5.603466196928911e-09,1.2066239147792463e-09,1.2066239147792463e-09,1.2586942714386082e-09,5.603466196928911e-09
7.5515,2.4115827929382835e-07,1.267440139552105e-09,5.628369833385554e-09,1.2201123400714003e-09,1.2201123400714003e-09,1.267440139552105e-09,5.628369833385554e-09
7.636100000000001,2.3611356049696806e-07,1.2761980708974272e-09,5.65320866848795e-09,1.233703421020661e-09,1.233703421020661e-09,1.2761980708974272e-09,5.65320866848795e-09
7.7216000000000005,2.2818386823334087e-07,1.2849555727555551e-09,5.6779485796849535e-09,1.2473800779833116e-09,1.2473800779833116e-09,1.2849555727555551e-09,5.6779485796849535e-09
7.8081000000000005,2.3127604973915727e-07,1.2937207683913633e-09,5.702613889971468e-09,1.2611573045505612e-09,1.2611573045505612e-09,1.2937207683913633e-09,5.702613889971468e-09
7.8956,2.2773757399538797e-07,1.3024913956842035e-09,5.7271995043158e-09,1.2750340070469187e-09,1.2750340070469187e-09,1.3024913956842035e-09,5.7271995043158e-09
7.984,2.2756224411619216e-07,1.3112553557078248e-09,5.751673002304289e-09,1.288993346858269e-09,1.288993346858269e-09,1.3112553557078248e-09,5.751673002304289e-09
8.0734,2.3031173540358054e-07,1.3200205105885818e-09,5.7760578908686376e-09,1.3030501470592567e-09,1.3030501470592567e-09,1.3200205105885818e-09,5.7760578908686376e-09
8.1639,2.2405564653227666e-07,1.3287943082028106e-09,5.800376192613822e-09,1.317218972154908e-09,1.317218972154908e-09,1.3287943082028106e-09,5.800376192613822e-09
