pvt_corner,tid_corner,condition_id,sample_id,seed,vdd_v,temperature_c,tid_dvn_v,tid_dvp_v,mobility_scale,cnode_ff,cbl_ff,cgbl_ff,dvth_nq_v,dvth_nqb_v,dvth_axq_v,dvth_axqb_v,dvth_pq_v,dvth_pqb_v,dvth_san_gbl_v,dvth_san_gblb_v,dvth_sap_gbl_v,dvth_sap_gblb_v,dvth_muxn_d_v,dvth_muxn_db_v,dvth_eq_v,dvth_eqg_v,dvth_muxp_d_v,dvth_muxp_db_v,dvth_pre_bl_v,dvth_pre_blb_v,dvth_pre_gbl_v,dvth_pre_gblb_v,w_nq_nm,w_nqb_nm,w_pq_nm,w_pqb_nm,w_axq_nm,w_axqb_nm,operation,stored_or_desired_bit,decision_margin_v,pre_sense_margin_v,operation_error,read_error_given_correct_state,read_error_given_wrong_state,read_disturb,rail_margin_over_vdd
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,67,32402116,0.99,-40.0,-0.003,-0.003,0.98,0.2980906582660404,21.09800214360812,5.22402424475243,0.001546557970936716,-0.0244245704092223,0.019755736296143325,-0.03442105619535392,0.010891038040578262,-0.017183862662019038,0.01638639716309456,-0.01418774695206676,-0.015644883350520104,-0.014296341902127505,-0.010195052101307193,-0.013013556064391668,-0.020159881203683606,-0.00531701714122252,-0.004126699426818823,0.0024627787983805202,0.00949747965582113,-0.012982141124502838,0.0002337378578202709,-0.0053806357212151604,118.50798274646849,119.10527297073375,92.66675494987994,94.12255561944886,101.50959878397623,93.8011991160412,write,1,0.9899999477483999,,False,,,,0.999999947220606
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,68,32402117,0.99,-40.0,-0.003,-0.003,0.98,0.4134718842293282,20.658071570835087,6.119651437683888,0.006239014625782355,0.01618471718967331,0.0053495949072114675,-0.0018861737594152222,-0.038034105238453825,-0.016691983888903895,-0.005743886719273275,-0.003375607795636473,-0.009510331831606628,-0.0021186537051182622,-0.013871982842747342,-0.0011389383366189516,-0.0011852102903009219,-0.0021267890893988516,-0.009091364925041222,0.009939338336039358,-0.020118674236549686,0.0034927104255839626,7.850873712161128e-05,-0.005062260398034695,118.66277553751205,118.22727827301452,93.0641181958699,87.90980743008332,98.22977789659882,96.14728002751359,read,0,0.9899724719,0.491612,False,False,True,False,0.9999721938383839
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,68,32402117,0.99,-40.0,-0.003,-0.003,0.98,0.4134718842293282,20.658071570835087,6.119651437683888,0.006239014625782355,0.01618471718967331,0.0053495949072114675,-0.0018861737594152222,-0.038034105238453825,-0.016691983888903895,-0.005743886719273275,-0.003375607795636473,-0.009510331831606628,-0.0021186537051182622,-0.013871982842747342,-0.0011389383366189516,-0.0011852102903009219,-0.0021267890893988516,-0.009091364925041222,0.009939338336039358,-0.020118674236549686,0.0034927104255839626,7.850873712161128e-05,-0.005062260398034695,118.66277553751205,118.22727827301452,93.0641181958699,87.90980743008332,98.22977789659882,96.14728002751359,read,1,0.9899702316,0.488147,False,False,True,False,0.9999699309090909
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,68,32402117,0.99,-40.0,-0.003,-0.003,0.98,0.4134718842293282,20.658071570835087,6.119651437683888,0.006239014625782355,0.01618471718967331,0.0053495949072114675,-0.0018861737594152222,-0.038034105238453825,-0.016691983888903895,-0.005743886719273275,-0.003375607795636473,-0.009510331831606628,-0.0021186537051182622,-0.013871982842747342,-0.0011389383366189516,-0.0011852102903009219,-0.0021267890893988516,-0.009091364925041222,0.009939338336039358,-0.020118674236549686,0.0034927104255839626,7.850873712161128e-05,-0.005062260398034695,118.66277553751205,118.22727827301452,93.0641181958699,87.90980743008332,98.22977789659882,96.14728002751359,write,0,0.9899999560234,,False,,,,0.9999999555791919
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,68,32402117,0.99,-40.0,-0.003,-0.003,0.98,0.4134718842293282,20.658071570835087,6.119651437683888,0.006239014625782355,0.01618471718967331,0.0053495949072114675,-0.0018861737594152222,-0.038034105238453825,-0.016691983888903895,-0.005743886719273275,-0.003375607795636473,-0.009510331831606628,-0.0021186537051182622,-0.013871982842747342,-0.0011389383366189516,-0.0011852102903009219,-0.0021267890893988516,-0.009091364925041222,0.009939338336039358,-0.020118674236549686,0.0034927104255839626,7.850873712161128e-05,-0.005062260398034695,118.66277553751205,118.22727827301452,93.0641181958699,87.90980743008332,98.22977789659882,96.14728002751359,write,1,0.9899999580596,,False,,,,0.9999999576359595
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,69,32402118,0.99,-40.0,-0.003,-0.003,0.98,0.3610855724358621,19.392412013652923,5.3232994319126945,0.0013613349219149546,-0.011489994504229824,0.009014066901965247,-0.0057619459289094946,-0.018260718316526068,-0.029793205599971256,0.00019766148590008538,-0.007247167645548525,-0.010718136543034305,-0.01409693620970955,0.0062511067211411435,0.009203913295591323,-0.013096260513919128,0.004242761766618048,-0.0023596351018580126,0.007818312467165633,0.010173599796193714,-0.011665528846479763,-0.009712706973143918,0.0005651255074157775,119.84893956576218,124.90018862663108,91.09959399718373,91.28518677734921,102.86655150282033,99.51246621482736,read,0,0.98998800297,0.539948,False,False,True,False,0.9999878817878788
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,69,32402118,0.99,-40.0,-0.003,-0.003,0.98,0.3610855724358621,19.392412013652923,5.3232994319126945,0.0013613349219149546,-0.011489994504229824,0.009014066901965247,-0.0057619459289094946,-0.018260718316526068,-0.029793205599971256,0.00019766148590008538,-0.007247167645548525,-0.010718136543034305,-0.01409693620970955,0.0062511067211411435,0.009203913295591323,-0.013096260513919128,0.004242761766618048,-0.0023596351018580126,0.007818312467165633,0.010173599796193714,-0.011665528846479763,-0.009712706973143918,0.0005651255074157775,119.84893956576218,124.90018862663108,91.09959399718373,91.28518677734921,102.86655150282033,99.51246621482736,read,1,0.9899893793,0.55434,False,False,True,False,0.999989272020202
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,69,32402118,0.99,-40.0,-0.003,-0.003,0.98,0.3610855724358621,19.392412013652923,5.3232994319126945,0.0013613349219149546,-0.011489994504229824,0.009014066901965247,-0.0057619459289094946,-0.018260718316526068,-0.029793205599971256,0.00019766148590008538,-0.007247167645548525,-0.010718136543034305,-0.01409693620970955,0.0062511067211411435,0.009203913295591323,-0.013096260513919128,0.004242761766618048,-0.0023596351018580126,0.007818312467165633,0.010173599796193714,-0.011665528846479763,-0.009712706973143918,0.0005651255074157775,119.84893956576218,124.90018862663108,91.09959399718373,91.28518677734921,102.86655150282033,99.51246621482736,write,0,0.9899999556387999,,False,,,,0.9999999551907071
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,69,32402118,0.99,-40.0,-0.003,-0.003,0.98,0.3610855724358621,19.392412013652923,5.3232994319126945,0.0013613349219149546,-0.011489994504229824,0.009014066901965247,-0.0057619459289094946,-0.018260718316526068,-0.029793205599971256,0.00019766148590008538,-0.007247167645548525,-0.010718136543034305,-0.01409693620970955,0.0062511067211411435,0.009203913295591323,-0.013096260513919128,0.004242761766618048,-0.0023596351018580126,0.007818312467165633,0.010173599796193714,-0.011665528846479763,-0.009712706973143918,0.0005651255074157775,119.84893956576218,124.90018862663108,91.09959399718373,91.28518677734921,102.86655150282033,99.51246621482736,write,1,0.9899999532838,,False,,,,0.9999999528119192
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,70,32402119,0.99,-40.0,-0.003,-0.003,0.98,0.30440232804126843,21.15046944693864,5.015425215985291,-0.019482426019417947,0.010139987119052316,0.014992363773011056,0.00018290799539812629,-0.04789352657318684,-0.02500137989400955,-0.014464971478455036,-0.0018494894750633519,-0.005342555262771813,-0.00072147764369582,-0.0012357289413182032,-0.008769900267688126,-0.0052578734111814835,0.0047592010791406,-0.013738354297241413,0.00027345889699873123,0.013395128434884444,-0.0004948549519701775,0.001048575591499532,0.003760709896498237,123.51154348528257,116.22425747869025,94.92672699162992,87.89032718715652,97.29901934777494,98.23400679503283,read,0,0.9899778512299999,0.500768,False,False,True,False,0.9999776275050505
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,70,32402119,0.99,-40.0,-0.003,-0.003,0.98,0.30440232804126843,21.15046944693864,5.015425215985291,-0.019482426019417947,0.010139987119052316,0.014992363773011056,0.00018290799539812629,-0.04789352657318684,-0.02500137989400955,-0.014464971478455036,-0.0018494894750633519,-0.005342555262771813,-0.00072147764369582,-0.0012357289413182032,-0.008769900267688126,-0.0052578734111814835,0.0047592010791406,-0.013738354297241413,0.00027345889699873123,0.013395128434884444,-0.0004948549519701775,0.001048575591499532,0.003760709896498237,123.51154348528257,116.22425747869025,94.92672699162992,87.89032718715652,97.29901934777494,98.23400679503283,read,1,0.9899764381999999,0.500174,False,False,True,False,0.9999762002020202
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,70,32402119,0.99,-40.0,-0.003,-0.003,0.98,0.30440232804126843,21.15046944693864,5.015425215985291,-0.019482426019417947,0.010139987119052316,0.014992363773011056,0.00018290799539812629,-0.04789352657318684,-0.02500137989400955,-0.014464971478455036,-0.0018494894750633519,-0.005342555262771813,-0.00072147764369582,-0.0012357289413182032,-0.008769900267688126,-0.0052578734111814835,0.0047592010791406,-0.013738354297241413,0.00027345889699873123,0.013395128434884444,-0.0004948549519701775,0.001048575591499532,0.003760709896498237,123.51154348528257,116.22425747869025,94.92672699162992,87.89032718715652,97.29901934777494,98.23400679503283,write,0,0.9899999527334,,False,,,,0.9999999522559596
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,70,32402119,0.99,-40.0,-0.003,-0.003,0.98,0.30440232804126843,21.15046944693864,5.015425215985291,-0.019482426019417947,0.010139987119052316,0.014992363773011056,0.00018290799539812629,-0.04789352657318684,-0.02500137989400955,-0.014464971478455036,-0.0018494894750633519,-0.005342555262771813,-0.00072147764369582,-0.0012357289413182032,-0.008769900267688126,-0.0052578734111814835,0.0047592010791406,-0.013738354297241413,0.00027345889699873123,0.013395128434884444,-0.0004948549519701775,0.001048575591499532,0.003760709896498237,123.51154348528257,116.22425747869025,94.92672699162992,87.89032718715652,97.29901934777494,98.23400679503283,write,1,0.9899999573098,,False,,,,0.9999999568785858
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,71,32402120,0.99,-40.0,-0.003,-0.003,0.98,0.4013875957835099,19.943862175600948,4.759574477929143,0.004384972380547673,-0.00366880374947933,-0.017430660083404468,0.0017364065384739497,-0.03375625094087758,0.02359815718111843,0.0035700716584087027,0.011173669230728194,-0.012876278338738334,-0.008501469691049843,-0.015415194955762553,-0.02458070600622189,-0.00548125320586941,-0.005539815589445906,-0.011679610553129244,-0.0019105629218729018,0.0013215969842216672,-0.008132545446079022,-0.00786702883795793,-0.024073265565745374,125.33570449043962,118.79848426669652,87.3696143010014,88.36634598137,98.79299910249384,102.4296263444284,read,0,0.9899894323,0.563112,False,False,True,False,0.9999893255555556
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,71,32402120,0.99,-40.0,-0.003,-0.003,0.98,0.4013875957835099,19.943862175600948,4.759574477929143,0.004384972380547673,-0.00366880374947933,-0.017430660083404468,0.0017364065384739497,-0.03375625094087758,0.02359815718111843,0.0035700716584087027,0.011173669230728194,-0.012876278338738334,-0.008501469691049843,-0.015415194955762553,-0.02458070600622189,-0.00548125320586941,-0.005539815589445906,-0.011679610553129244,-0.0019105629218729018,0.0013215969842216672,-0.008132545446079022,-0.00786702883795793,-0.024073265565745374,125.33570449043962,118.79848426669652,87.3696143010014,88.36634598137,98.79299910249384,102.4296263444284,read,1,0.98998764956,0.5443340000000001,False,False,True,False,0.9999875248080807
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,71,32402120,0.99,-40.0,-0.003,-0.003,0.98,0.4013875957835099,19.943862175600948,4.759574477929143,0.004384972380547673,-0.00366880374947933,-0.017430660083404468,0.0017364065384739497,-0.03375625094087758,0.02359815718111843,0.0035700716584087027,0.011173669230728194,-0.012876278338738334,-0.008501469691049843,-0.015415194955762553,-0.02458070600622189,-0.00548125320586941,-0.005539815589445906,-0.011679610553129244,-0.0019105629218729018,0.0013215969842216672,-0.008132545446079022,-0.00786702883795793,-0.024073265565745374,125.33570449043962,118.79848426669652,87.3696143010014,88.36634598137,98.79299910249384,102.4296263444284,write,0,0.9899999534974,,False,,,,0.9999999530276767
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,71,32402120,0.99,-40.0,-0.003,-0.003,0.98,0.4013875957835099,19.943862175600948,4.759574477929143,0.004384972380547673,-0.00366880374947933,-0.017430660083404468,0.0017364065384739497,-0.03375625094087758,0.02359815718111843,0.0035700716584087027,0.011173669230728194,-0.012876278338738334,-0.008501469691049843,-0.015415194955762553,-0.02458070600622189,-0.00548125320586941,-0.005539815589445906,-0.011679610553129244,-0.0019105629218729018,0.0013215969842216672,-0.008132545446079022,-0.00786702883795793,-0.024073265565745374,125.33570449043962,118.79848426669652,87.3696143010014,88.36634598137,98.79299910249384,102.4296263444284,write,1,0.9899999553207,,False,,,,0.9999999548693939
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,72,32402121,0.99,-40.0,-0.003,-0.003,0.98,0.4057992999510348,19.017760053940105,4.8947321222858875,-0.016276870918026747,0.00826653461251788,0.012003083877202895,-0.009565789491733824,-0.027503942555095338,-0.0008678910363662832,-0.012076938375971482,-0.01804978713453759,-0.007398013435923065,-0.0053209986007366475,-0.004393151006893369,-0.0012060196819959602,0.008917248920173308,-0.007273521784491981,-0.007167967507675905,0.001204598143621471,0.016156477363679225,-0.008573158561342407,-0.011014070553506155,0.001788441728606694,119.10472091930639,116.00107475987524,90.53792404545653,90.59488300014833,103.49121980384457,103.32605143101065,read,0,0.989991438,0.555544,False,False,True,False,0.9999913515151515
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,72,32402121,0.99,-40.0,-0.003,-0.003,0.98,0.4057992999510348,19.017760053940105,4.8947321222858875,-0.016276870918026747,0.00826653461251788,0.012003083877202895,-0.009565789491733824,-0.027503942555095338,-0.0008678910363662832,-0.012076938375971482,-0.01804978713453759,-0.007398013435923065,-0.0053209986007366475,-0.004393151006893369,-0.0012060196819959602,0.008917248920173308,-0.007273521784491981,-0.007167967507675905,0.001204598143621471,0.016156477363679225,-0.008573158561342407,-0.011014070553506155,0.001788441728606694,119.10472091930639,116.00107475987524,90.53792404545653,90.59488300014833,103.49121980384457,103.32605143101065,read,1,0.98999243431,0.564702,False,False,True,False,0.9999923578888888
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,72,32402121,0.99,-40.0,-0.003,-0.003,0.98,0.4057992999510348,19.017760053940105,4.8947321222858875,-0.016276870918026747,0.00826653461251788,0.012003083877202895,-0.009565789491733824,-0.027503942555095338,-0.0008678910363662832,-0.012076938375971482,-0.01804978713453759,-0.007398013435923065,-0.0053209986007366475,-0.004393151006893369,-0.0012060196819959602,0.008917248920173308,-0.007273521784491981,-0.007167967507675905,0.001204598143621471,0.016156477363679225,-0.008573158561342407,-0.011014070553506155,0.001788441728606694,119.10472091930639,116.00107475987524,90.53792404545653,90.59488300014833,103.49121980384457,103.32605143101065,write,0,0.9899999506018999,,False,,,,0.9999999501029292
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,72,32402121,0.99,-40.0,-0.003,-0.003,0.98,0.4057992999510348,19.017760053940105,4.8947321222858875,-0.016276870918026747,0.00826653461251788,0.012003083877202895,-0.009565789491733824,-0.027503942555095338,-0.0008678910363662832,-0.012076938375971482,-0.01804978713453759,-0.007398013435923065,-0.0053209986007366475,-0.004393151006893369,-0.0012060196819959602,0.008917248920173308,-0.007273521784491981,-0.007167967507675905,0.001204598143621471,0.016156477363679225,-0.008573158561342407,-0.011014070553506155,0.001788441728606694,119.10472091930639,116.00107475987524,90.53792404545653,90.59488300014833,103.49121980384457,103.32605143101065,write,1,0.989999956191,,False,,,,0.9999999557484849
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,73,32402122,0.99,-40.0,-0.003,-0.003,0.98,0.3694065456167387,20.253269327263123,5.745096297999921,-0.00151799820363073,-0.01532134662931578,0.024909650787751113,0.014179122700507387,-0.010992656725760209,0.0084635488004101,-0.008944119868717763,-0.00899912527557771,-0.004226143173298663,-0.0027252438325820003,0.007833240632879754,0.0025330466734334598,-0.0020220487205412714,-0.025543320399199546,-0.00664652488201822,-0.013134547341759721,-0.025519853803803005,0.008842954593677274,0.008093783878158605,0.010831590725709467,119.91562622599855,120.30468242802824,91.31968629801878,88.69926579225809,95.49972910877273,98.50989672918058,read,0,0.9899765513,0.479784,False,False,True,False,0.9999763144444445
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,73,32402122,0.99,-40.0,-0.003,-0.003,0.98,0.3694065456167387,20.253269327263123,5.745096297999921,-0.00151799820363073,-0.01532134662931578,0.024909650787751113,0.014179122700507387,-0.010992656725760209,0.0084635488004101,-0.008944119868717763,-0.00899912527557771,-0.004226143173298663,-0.0027252438325820003,0.007833240632879754,0.0025330466734334598,-0.0020220487205412714,-0.025543320399199546,-0.00664652488201822,-0.013134547341759721,-0.025519853803803005,0.008842954593677274,0.008093783878158605,0.010831590725709467,119.91562622599855,120.30468242802824,91.31968629801878,88.69926579225809,95.49972910877273,98.50989672918058,read,1,0.98997917542,0.50135,False,False,True,False,0.999978965070707
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,73,32402122,0.99,-40.0,-0.003,-0.003,0.98,0.3694065456167387,20.253269327263123,5.745096297999921,-0.00151799820363073,-0.01532134662931578,0.024909650787751113,0.014179122700507387,-0.010992656725760209,0.0084635488004101,-0.008944119868717763,-0.00899912527557771,-0.004226143173298663,-0.0027252438325820003,0.007833240632879754,0.0025330466734334598,-0.0020220487205412714,-0.025543320399199546,-0.00664652488201822,-0.013134547341759721,-0.025519853803803005,0.008842954593677274,0.008093783878158605,0.010831590725709467,119.91562622599855,120.30468242802824,91.31968629801878,88.69926579225809,95.49972910877273,98.50989672918058,write,0,0.9899999528554,,False,,,,0.9999999523791919
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,73,32402122,0.99,-40.0,-0.003,-0.003,0.98,0.3694065456167387,20.253269327263123,5.745096297999921,-0.00151799820363073,-0.01532134662931578,0.024909650787751113,0.014179122700507387,-0.010992656725760209,0.0084635488004101,-0.008944119868717763,-0.00899912527557771,-0.004226143173298663,-0.0027252438325820003,0.007833240632879754,0.0025330466734334598,-0.0020220487205412714,-0.025543320399199546,-0.00664652488201822,-0.013134547341759721,-0.025519853803803005,0.008842954593677274,0.008093783878158605,0.010831590725709467,119.91562622599855,120.30468242802824,91.31968629801878,88.69926579225809,95.49972910877273,98.50989672918058,write,1,0.9899999513721,,False,,,,0.9999999508809091
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,74,32402123,0.99,-40.0,-0.003,-0.003,0.98,0.2997963474570431,18.956756277743587,4.249903625532111,0.000407832562396568,0.00420279045388448,-0.008702479014976996,0.00034098094538185294,0.026162955957115194,-0.02555195534074852,-0.007995130905428466,-0.003487178873054146,-0.009336300679548567,-0.005115201433759273,-0.012397468414269877,-0.013526988517109931,-0.014970206991591833,-0.0005780052290615114,-0.012612881634254534,-0.008975011989530851,-0.004044572594839671,0.008153178504733169,-0.012198599040671838,0.011793786722171538,118.69057372994904,116.27224247401054,89.64809777517581,88.66358896339798,101.44966279652397,96.94611982701088,read,0,0.98999422813,0.5801459999999999,False,False,True,False,0.9999941698282829
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,74,32402123,0.99,-40.0,-0.003,-0.003,0.98,0.2997963474570431,18.956756277743587,4.249903625532111,0.000407832562396568,0.00420279045388448,-0.008702479014976996,0.00034098094538185294,0.026162955957115194,-0.02555195534074852,-0.007995130905428466,-0.003487178873054146,-0.009336300679548567,-0.005115201433759273,-0.012397468414269877,-0.013526988517109931,-0.014970206991591833,-0.0005780052290615114,-0.012612881634254534,-0.008975011989530851,-0.004044572594839671,0.008153178504733169,-0.012198599040671838,0.011793786722171538,118.69057372994904,116.27224247401054,89.64809777517581,88.66358896339798,101.44966279652397,96.94611982701088,read,1,0.98999260924,0.550438,False,False,True,False,0.9999925345858586
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,74,32402123,0.99,-40.0,-0.003,-0.003,0.98,0.2997963474570431,18.956756277743587,4.249903625532111,0.000407832562396568,0.00420279045388448,-0.008702479014976996,0.00034098094538185294,0.026162955957115194,-0.02555195534074852,-0.007995130905428466,-0.003487178873054146,-0.009336300679548567,-0.005115201433759273,-0.012397468414269877,-0.013526988517109931,-0.014970206991591833,-0.0005780052290615114,-0.012612881634254534,-0.008975011989530851,-0.004044572594839671,0.008153178504733169,-0.012198599040671838,0.011793786722171538,118.69057372994904,116.27224247401054,89.64809777517581,88.66358896339798,101.44966279652397,96.94611982701088,write,0,0.989999955175,,False,,,,0.9999999547222221
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,74,32402123,0.99,-40.0,-0.003,-0.003,0.98,0.2997963474570431,18.956756277743587,4.249903625532111,0.000407832562396568,0.00420279045388448,-0.008702479014976996,0.00034098094538185294,0.026162955957115194,-0.02555195534074852,-0.007995130905428466,-0.003487178873054146,-0.009336300679548567,-0.005115201433759273,-0.012397468414269877,-0.013526988517109931,-0.014970206991591833,-0.0005780052290615114,-0.012612881634254534,-0.008975011989530851,-0.004044572594839671,0.008153178504733169,-0.012198599040671838,0.011793786722171538,118.69057372994904,116.27224247401054,89.64809777517581,88.66358896339798,101.44966279652397,96.94611982701088,write,1,0.9899999516933999,,False,,,,0.9999999512054545
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,75,32402124,0.99,-40.0,-0.003,-0.003,0.98,0.3920142906942828,16.96555302895418,5.561435271449037,-0.0070271893742252295,-0.01352260222328901,0.020597489267545302,-0.014018357521054948,-0.0009102979906178846,-0.013622264536271005,0.015561738314230654,-0.005607432651086975,0.0010147622582257747,-0.017600353350838132,-0.008112562315063954,0.026489320181338046,-0.01946449219645489,0.009764209195152102,0.01296161667355571,0.0032676345660160493,-0.004863967677923062,0.002928201355169759,0.0015434231850048044,0.0018939679816911128,117.06339094984698,121.8612358892214,89.10956210951782,86.75182771499956,99.16255593690076,101.14312517013775,read,0,0.98999440699,0.554797,False,False,True,False,0.9999943504949494
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,75,32402124,0.99,-40.0,-0.003,-0.003,0.98,0.3920142906942828,16.96555302895418,5.561435271449037,-0.0070271893742252295,-0.01352260222328901,0.020597489267545302,-0.014018357521054948,-0.0009102979906178846,-0.013622264536271005,0.015561738314230654,-0.005607432651086975,0.0010147622582257747,-0.017600353350838132,-0.008112562315063954,0.026489320181338046,-0.01946449219645489,0.009764209195152102,0.01296161667355571,0.0032676345660160493,-0.004863967677923062,0.002928201355169759,0.0015434231850048044,0.0018939679816911128,117.06339094984698,121.8612358892214,89.10956210951782,86.75182771499956,99.16255593690076,101.14312517013775,read,1,0.9899958981,0.603568,False,False,True,False,0.9999958566666667
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,75,32402124,0.99,-40.0,-0.003,-0.003,0.98,0.3920142906942828,16.96555302895418,5.561435271449037,-0.0070271893742252295,-0.01352260222328901,0.020597489267545302,-0.014018357521054948,-0.0009102979906178846,-0.013622264536271005,0.015561738314230654,-0.005607432651086975,0.0010147622582257747,-0.017600353350838132,-0.008112562315063954,0.026489320181338046,-0.01946449219645489,0.009764209195152102,0.01296161667355571,0.0032676345660160493,-0.004863967677923062,0.002928201355169759,0.0015434231850048044,0.0018939679816911128,117.06339094984698,121.8612358892214,89.10956210951782,86.75182771499956,99.16255593690076,101.14312517013775,write,0,0.9899999535282,,False,,,,0.9999999530587879
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,75,32402124,0.99,-40.0,-0.003,-0.003,0.98,0.3920142906942828,16.96555302895418,5.561435271449037,-0.0070271893742252295,-0.01352260222328901,0.020597489267545302,-0.014018357521054948,-0.0009102979906178846,-0.013622264536271005,0.015561738314230654,-0.005607432651086975,0.0010147622582257747,-0.017600353350838132,-0.008112562315063954,0.026489320181338046,-0.01946449219645489,0.009764209195152102,0.01296161667355571,0.0032676345660160493,-0.004863967677923062,0.002928201355169759,0.0015434231850048044,0.0018939679816911128,117.06339094984698,121.8612358892214,89.10956210951782,86.75182771499956,99.16255593690076,101.14312517013775,write,1,0.9899999516808999,,False,,,,0.9999999511928283
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,76,32402125,0.99,-40.0,-0.003,-0.003,0.98,0.33836508637018947,22.423457587392534,4.403099195310059,0.024093655275112518,-0.0043635711473698205,0.009721545134272817,-0.012028637213058215,-0.023247534509442558,-0.005539347485535072,-0.0074402893250247425,-0.011698192478858227,-0.004488344543184632,-0.00031847656332705193,-0.001835105152934376,0.005894658831850057,-0.0036241838723163142,-0.006645736695475409,-0.01038228631955834,0.003959730958021775,-0.002159104785752268,0.0034846953704438808,-0.009777966934115305,-0.016382467653705733,119.64375057696789,122.29328561633844,88.73706835279539,86.43136645631675,100.5759524569142,96.59050486894077,read,0,0.9899706409,0.491151,False,False,True,False,0.9999703443434343
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,76,32402125,0.99,-40.0,-0.003,-0.003,0.98,0.33836508637018947,22.423457587392534,4.403099195310059,0.024093655275112518,-0.0043635711473698205,0.009721545134272817,-0.012028637213058215,-0.023247534509442558,-0.005539347485535072,-0.0074402893250247425,-0.011698192478858227,-0.004488344543184632,-0.00031847656332705193,-0.001835105152934376,0.005894658831850057,-0.0036241838723163142,-0.006645736695475409,-0.01038228631955834,0.003959730958021775,-0.002159104785752268,0.0034846953704438808,-0.009777966934115305,-0.016382467653705733,119.64375057696789,122.29328561633844,88.73706835279539,86.43136645631675,100.5759524569142,96.59050486894077,read,1,0.9899728902,0.509172,False,False,True,False,0.9999726163636364
high_vdd_cold,stress_not_a_fit,high_vdd_cold__tid_stress_not_a_fit,76,32402125,0.99,-40.0,-0.003,-0.003,0.98,0.33836508637018947,22.423457587392534,4.403099195310059,0.024093655275112518,-0.0043635711473698205,0.009721545134272817,-0.012028637213058215,-0.023247534509442558,-0.005539347485535072,-0.0074402893250247425,-0.011698192478858227,-0.004488344543184632,-0.00031847656332705193,-0.001835105152934376,0.005894658831850057,-0.0036241838723163142,-0.006645736695475409,-0.01038228631955834,0.003959730958021775,-0.002159104785752268,0.0034846953704438808,-0.009777966934115305,-0.016382467653705733,119.64375057696789,122.29328561633844,88.73706835279539,86.43136645631675,100.5759524569142,96.59050486894077,write,0,0.9899999583194,,False,,,,0.9999999578983839
